"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000255445.1",10.2186341668393,1.58544010126387,0.388057518744411,4.08558016449128,4.39668168100366e-05,0.00737699209638813
"ENSG00000237972.1",7.41179436679857,1.8632901019947,0.456123790307813,4.08505353500038,4.40666553693148e-05,0.00737699209638813
"ENSG00000228363.2",23.8868406911356,1.66429423329827,0.40741506205459,4.08500909344208,4.40750904437287e-05,0.00737699209638813
"ENSG00000254263.1",10.7939285277172,3.14364025867065,0.770325761957374,4.08092318071092,4.48571798042985e-05,0.0074525606058891
"ENSG00000134489.6",10.7676774310127,1.41365700396119,0.346441243534809,4.08051013077244,4.49369706137036e-05,0.0074525606058891
"ENSG00000235066.5",16.5030527393962,3.5061075222753,0.859601298198606,4.07876015266933,4.52765178363452e-05,0.00746182474771406
"ENSG00000279801.1",20.7738100032717,1.57829507355634,0.387143308930402,4.07677218525834,4.56651938122301e-05,0.00746182474771406
"ENSG00000108448.19",735.512896353919,-1.52951289030331,0.375180926277288,-4.07673413859232,4.5672663246145e-05,0.00746182474771406
"ENSG00000232043.1",91.7043162958236,1.8910261028981,0.463940246997884,4.07601219151552,4.58146178067245e-05,0.00746182474771406
"ENSG00000234358.1",6.89597082246855,3.62861679900958,0.89107408667755,4.07218305779625,4.65745518176261e-05,0.00755173090185795
"ENSG00000264217.2",2.32906571743163,4.20961357981628,1.03427760422068,4.07010029283984,4.69929029322093e-05,0.00756852577280486
"ENSG00000235448.1",8.43489652882695,2.52503418591037,0.62046323722976,4.06959515794057,4.7094901559854e-05,0.00756852577280486
"ENSG00000261175.4",12.9346277306548,-2.34077477939181,0.575392218973195,-4.06813770191226,4.73903741394683e-05,0.00758245986231493
"ENSG00000135638.12",15.3592880338968,-2.47512652022201,0.608676085352553,-4.06640999997296,4.77429109401171e-05,0.00760536195326778
"ENSG00000105205.6",30.38132283651,2.42983314711517,0.598716447252761,4.05840387092183,4.94092643568112e-05,0.00783643878357809
"ENSG00000136457.8",92.556178277315,1.51270001250057,0.372905745964513,4.05652106161036,4.98090728369585e-05,0.00783881399666403
"ENSG00000242889.3",2.72459176936647,2.78494180265888,0.686571694826599,4.05630151030658,4.98558929853907e-05,0.00783881399666403
"ENSG00000269821.1",1358.9056412853,1.98577150643104,0.489922116472783,4.05323915712908,5.05133159821717e-05,0.00788480668768509
"ENSG00000277541.1",2.64517962684532,2.63189807852841,0.649445689119368,4.05252990761582,5.0666744552784e-05,0.00788480668768509
"ENSG00000258274.1",19.8704331550462,2.16195664008043,0.533586055359139,4.05174876360906,5.08362368092609e-05,0.00788480668768509
"ENSG00000251682.1",22.0561928299546,3.6927486439604,0.911582851708826,4.05091938383668,5.1016783359196e-05,0.00788480668768509
"ENSG00000179914.4",74.8444027903871,-2.29573708363939,0.567091040944759,-4.04826900424092,5.15978236011457e-05,0.00794081759827801
"ENSG00000279948.1",28.7127655851186,1.34150545691435,0.331508561544228,4.0466691136584,5.19515957983411e-05,0.00794352149853021
"ENSG00000237734.1",6.10754024120318,4.14737393139604,1.02500131533741,4.04621327732717,5.20528115817783e-05,0.00794352149853021
"ENSG00000154118.11",86.3070186114317,-2.03924759196152,0.504167448831203,-4.04478233707681,5.23717589209501e-05,0.0079587543263971
"ENSG00000254388.1",5.32830669149772,3.02294907519143,0.747607784547396,4.0434959850258,5.26600584098903e-05,0.00796922217269674
"ENSG00000258012.1",7.30990662603466,3.09576550793037,0.765819963215635,4.04241944141991,5.29024905786976e-05,0.00797269069634148
"ENSG00000279082.2",3.96762590762592,1.9697606250191,0.487547359194081,4.0401421274748,5.34188194878442e-05,0.00801723770164669
"ENSG00000279541.1",104.427103994232,2.13464759672153,0.529097608326527,4.0345062293386,5.47172385711461e-05,0.00817831318890546
"ENSG00000267708.1",11.4183484642515,1.87803216959011,0.465771204186205,4.03209162075918,5.52826253153029e-05,0.0082170410485954
"ENSG00000254433.1",18.2605490129371,1.45285711480164,0.360464252020458,4.03051649826064,5.56544221708714e-05,0.0082170410485954
"ENSG00000104879.4",57.5520937043064,1.8716644861752,0.464385186571401,4.0304138467333,5.56787343932441e-05,0.0082170410485954
"ENSG00000134757.4",24.4463550712332,-2.66928738278218,0.662426484185082,-4.02956017989822,5.58813088932562e-05,0.0082170410485954
"ENSG00000211883.1",1.67035880080173,2.92278047343071,0.725547884840441,4.02837708509545,5.61632109494797e-05,0.00822519282937542
"ENSG00000144045.12",77.8576308717365,-2.11307699673862,0.524678118630595,-4.02737778021644,5.64023693676351e-05,0.00822704439932734
"ENSG00000270575.1",6.27541922032983,4.00627774161177,0.995600480133436,4.02398132740437,5.72224561573418e-05,0.00831327843053862
"ENSG00000272219.1",11.866270948468,2.54579679210978,0.633033396456262,4.02158370531668,5.78081579093461e-05,0.00833677528194158
"ENSG00000204464.6",9.66515032795475,2.69653327740059,0.670539108234876,4.02144072476091,5.78432646214008e-05,0.00833677528194158
"ENSG00000234272.1",4.14969972928732,2.65337814065568,0.662563971722998,4.00471238083708,6.20929835663779e-05,0.00891390183055669
"ENSG00000248221.1",5.90183393814143,3.86991283692951,0.966616593291899,4.00356549203255,6.2394917613625e-05,0.0089219819201845
"ENSG00000231395.1",8.29265675118473,1.8058881420093,0.451741454277098,3.99761439848195,6.39840705112972e-05,0.00909918635208909
"ENSG00000227348.1",3.99823450003843,2.34941401637949,0.587786169704679,3.99705562578974,6.41352341997469e-05,0.00909918635208909
"ENSG00000265201.1",2.28165487755906,2.57510994398567,0.644692141084163,3.9943250117105,6.48788167689218e-05,0.00910643041340109
"ENSG00000240132.1",17.3191510816721,2.43824297273727,0.610437097406863,3.99425752971916,6.48972959235297e-05,0.00910643041340109
"ENSG00000249087.5",102.160927227622,0.896650920179455,0.224493453169309,3.99410721123888,6.49384767915992e-05,0.00910643041340109
"ENSG00000129194.6",144.742928205115,-1.52423339709784,0.381873575039488,-3.99146077845325,6.56675500113093e-05,0.00917325160157983
"ENSG00000244286.1",4.33190959189421,3.44798039082511,0.86507113668791,3.98577671198967,6.72597411665609e-05,0.00935966972861874
"ENSG00000225573.4",46.6462878412772,-1.4020100339964,0.352038297786733,-3.98254974760089,6.8179847474566e-05,0.00945149641326808
"ENSG00000115386.5",36.8357225583064,-4.04199246165134,1.01637001417954,-3.97689070442933,6.98222366796545e-05,0.00964237124032339
"ENSG00000269984.1",34.2235206622632,1.37858727218568,0.347280970092187,3.96965970182511,7.19753523042377e-05,0.00990206362003755
"ENSG00000261997.1",29.895081870162,1.6686583782013,0.420742660363182,3.96598333233175,7.30939704756356e-05,0.0100180113497173
"ENSG00000232768.1",4.32237059072903,3.05455058375496,0.770420004671607,3.96478617537582,7.34617676037836e-05,0.0100305691705617
"ENSG00000236459.1",5.92513222456228,2.10208927752733,0.5303481539091,3.96360251663594,7.38271381107601e-05,0.0100427028321453
"ENSG00000263499.1",9.6016992126129,3.42142000564023,0.864140485033511,3.95933307708358,7.51593546146288e-05,0.0101564964153687
"ENSG00000236385.1",3.70394233016977,3.62751918465116,0.916241247397593,3.9591310639577,7.52229497724169e-05,0.0101564964153687
"ENSG00000280248.1",14.507198768428,1.88421932323239,0.476432205434313,3.95485297118978,7.65817328263336e-05,0.0103016612453794
"ENSG00000249028.2",6.89654363982864,2.99552684181063,0.758081971527699,3.95145505937042,7.76774605179715e-05,0.010410499505582
"ENSG00000235288.2",7.77107304165411,2.80789841720051,0.710764860258599,3.9505307228876,7.79780868879135e-05,0.0104123680726802
"ENSG00000277916.1",22.3168752672155,1.5751630282414,0.398852767490242,3.94923429553472,7.84015839601247e-05,0.0104305697048781
"ENSG00000222460.1",5.05828995320267,2.24837569856038,0.569627896684073,3.94709548399694,7.91050146191985e-05,0.0104857450035376
"ENSG00000277035.1",2.96825964045737,3.20182205784519,0.811618108926798,3.94498597632199,7.98046489233551e-05,0.01054001763235
"ENSG00000254315.1",3.56747358349014,2.48639343417613,0.630640030280524,3.94265082264145,8.05859405119167e-05,0.0105759797067778
"ENSG00000266111.2",6.20494850303938,3.52161042478569,0.893258241697045,3.94243261399436,8.06593165962958e-05,0.0105759797067778
"ENSG00000254281.1",17.844573992844,1.29474865704339,0.328636466756678,3.93975954592411,8.15633183305575e-05,0.0106560421646254
"ENSG00000181036.12",98.0405516933681,1.07604915650255,0.27321617908664,3.93845327937672,8.20085584259277e-05,0.0106758094696405
"ENSG00000138892.10",3.13646738268933,2.98730622448568,0.758936452396836,3.9361743859467,8.27908223813562e-05,0.0107391523888959
"ENSG00000179038.8",13.3186996110941,2.85531685491288,0.726574731838353,3.92983230739178,8.50051240371027e-05,0.0109871391637992
"ENSG00000223842.1",7.32374674684456,1.99982120224059,0.509179781010948,3.92753458959046,8.58210812606134e-05,0.0110164333845578
"ENSG00000163331.9",21.5569023521521,-2.09151663130395,0.532533179233558,-3.9274860475626,8.58383988939937e-05,0.0110164333845578
"ENSG00000281325.1",20.2554331965713,3.54830816902035,0.903785333455829,3.9260519480357,8.63515140033957e-05,0.0110432640443779
"ENSG00000270614.1",6.55762875242123,1.60411881190765,0.408775762295493,3.92420236194942,8.70175685335671e-05,0.011089396803997
"ENSG00000189280.3",125.90954709417,-2.45188751651148,0.624958857619875,-3.92327828722897,8.73521526462115e-05,0.0110931125318545
"ENSG00000124575.6",384.612631465205,3.52581002211642,0.900082946496204,3.91720567070125,8.95813174498313e-05,0.0113240564549249
"ENSG00000269978.1",10.6351754090454,1.8214389922989,0.465194856063376,3.91543235820036,9.02423433612689e-05,0.0113240564549249
"ENSG00000260239.1",2.39185617851634,2.50622308546972,0.640156256817693,3.91501771446946,9.03975706090875e-05,0.0113240564549249
"ENSG00000228236.2",5.48075073139707,-1.73400634847487,0.442917618236346,-3.91496358934537,9.0417851650006e-05,0.0113240564549249
"ENSG00000157999.5",42.7007428468717,1.33782384111188,0.34185143610622,3.91346561638018,9.09808605315054e-05,0.0113554118711487
"ENSG00000215156.5",74.1463294565881,2.65307697093154,0.678460394587374,3.91043750246481,9.21290965238211e-05,0.0114209704587889
"ENSG00000251596.1",5.55987720339775,1.73708858190558,0.444220241948985,3.91042194359318,9.21350315095033e-05,0.0114209704587889
"ENSG00000254984.1",3.1844075039344,3.50011533495052,0.895325442361613,3.90932187263462,9.25555739665404e-05,0.0114340763485195
"ENSG00000272472.1",4.2108727358758,3.19045940262836,0.816516576543277,3.9074031002961,9.32934370671812e-05,0.0114861614721357
"ENSG00000168309.15",1832.62806764826,-2.22975186859144,0.571170519265577,-3.9038287050573,9.46828061162199e-05,0.0115950409202331
"ENSG00000268660.1",4.46812588741375,-2.33999556404394,0.599462736637598,-3.90348794183445,9.48162762475008e-05,0.0115950409202331
"ENSG00000235522.5",11.3663361342591,2.32008405019918,0.594888506950775,3.90003172542576,9.6180083956152e-05,0.0117142488575747
"ENSG00000259118.4",12.6150124541831,1.68649923315218,0.43250357111862,3.89938799531816,9.64361345929191e-05,0.0117142488575747
"ENSG00000212175.1",7.62885947967936,1.96485400513332,0.50417647834359,3.89715524133258,9.73292333309613e-05,0.0117709202397937
"ENSG00000136810.11",10007.6158415529,-1.00334265435346,0.257491550728321,-3.89660418571202,9.75508533088627e-05,0.0117709202397937
"ENSG00000183454.12",89.9797138922673,2.44472056514414,0.627882405067442,3.89359622982515,9.87689958550256e-05,0.0118641171248784
"ENSG00000261656.4",5.98185062568238,1.5220807531649,0.390970109065917,3.89308726644441,9.89765277763813e-05,0.0118641171248784
"ENSG00000253837.1",30.7582988907837,1.4168266795393,0.364164907649837,3.89061837035008,9.99890854343852e-05,0.0119318720323439
"ENSG00000229853.1",6.29831136488946,2.60170796320041,0.668800625543876,3.89010994283188,0.000100198815249584,0.0119318720323439
"ENSG00000237672.1",24.9250914965396,1.74376709758787,0.448604320081355,3.88709385872975,0.000101451534065978,0.0120202513193937
"ENSG00000229961.1",2.97404706759589,2.11800733509394,0.544932718040822,3.88673182023046,0.000101602895238268,0.0120202513193937
"ENSG00000257438.1",6.57019243552418,3.40282904841234,0.87606233527839,3.88423164811783,0.000102654001318196,0.0121051731424575
"ENSG00000133454.14",7.70969220161596,1.5314560649035,0.39448297140652,3.88218548304666,0.000103521864974009,0.0121680069121553
"ENSG00000251257.2",5.9955141957894,2.34069144152959,0.603095564870281,3.88112859366334,0.000103972843276335,0.0121815924767629
"ENSG00000214062.5",3.73888209934954,2.62104316797749,0.67557858125982,3.87970140067166,0.000104584774377003,0.0121985105948488
"ENSG00000279620.1",4.66221898615966,3.70822032797905,0.955917353094674,3.87922691849259,0.000104788967665001,0.0121985105948488
"ENSG00000136110.11",43.7703588654777,2.9638626216188,0.765283783096436,3.87289354234926,0.000107550813838396,0.0124130762979319
"ENSG00000111732.9",14.6438648763161,2.16295567058331,0.558491479940791,3.87285347810968,0.000107568501608911,0.0124130762979319
"ENSG00000278467.1",20.3786941550287,1.88111354758548,0.485749871784716,3.87259710573673,0.000107681751221189,0.0124130762979319
"ENSG00000146938.13",178.206119622326,1.73548937243561,0.448229150554368,3.87187975233016,0.000107999232107557,0.0124130762979319
"ENSG00000211880.1",1.31524604287697,2.98314632697817,0.770712365134901,3.8706350928417,0.000108552180725143,0.0124372719367103
"ENSG00000258581.2",9.96396205594143,1.7961154631682,0.465183345798759,3.86109150164032,0.000112881616298086,0.0127940069306731
"ENSG00000249207.1",18.4491008583736,1.47445060266273,0.381898705876781,3.86084210282309,0.000112996910245214,0.0127940069306731
"ENSG00000236039.1",417.944714526975,1.93615868904213,0.501512656071021,3.8606377438418,0.000113091465628779,0.0127940069306731
"ENSG00000228686.2",16.3491492756017,1.3121664934144,0.339953266824518,3.85984375344077,0.00011345954785151,0.0127940069306731
"ENSG00000279786.1",17.669919639199,1.63549837759198,0.423790442238047,3.85921487269717,0.000113751889321855,0.0127940069306731
"ENSG00000279555.1",14.452008999013,2.3331421874956,0.604674952952145,3.85850641920047,0.000114082071941777,0.0127940069306731
"ENSG00000249295.1",4.56501714145036,2.35031036023608,0.609209194075156,3.85796928722341,0.000114333010534563,0.0127940069306731
"ENSG00000255156.1",2.77190336863731,2.23264853405196,0.578815344521722,3.85727253982324,0.000114659294344704,0.0127940069306731
"ENSG00000279203.1",19.0026432688818,1.54025439002236,0.399350789142126,3.8568958216687,0.000114836075423993,0.0127940069306731
"ENSG00000215177.3",7.15066075984146,2.6001956686067,0.674361016119373,3.85579178875077,0.000115355642491434,0.012812590016174
"ENSG00000233264.2",29.4621110273782,1.61259655835028,0.418467504290607,3.85357654254176,0.000116404850187551,0.0128897078012556
"ENSG00000234788.1",2.6424921714127,2.71180232836668,0.703894875166073,3.85256722848972,0.000116885870384772,0.0129036316485559
"ENSG00000259308.3",3.19522618379242,2.03606573786305,0.529493182386264,3.84531058301285,0.000120399840737438,0.0132512794411628
"ENSG00000172551.9",46.2210818781894,-2.75764035717549,0.717386037720261,-3.84401174845671,0.000121039207211273,0.0132814018305542
"ENSG00000248991.1",1.45228237653551,2.23784908039251,0.583519450876531,3.83508909091366,0.000125518788734949,0.0136990336622849
"ENSG00000270124.1",5.8553677048747,2.40905859791286,0.628188273989755,3.83493086015826,0.000125599620306742,0.0136990336622849
"ENSG00000104237.6",89.1902105030996,2.12984056681166,0.555569057491408,3.83361984994026,0.000126271234753675,0.0137310516354895
"ENSG00000229023.1",7.37299629788927,2.02541779078953,0.528873615743584,3.82968204594937,0.000128308934258198,0.0138952748589909
"ENSG00000257097.1",9.73218337906035,2.17799257220257,0.568842360702978,3.82881571884168,0.000128761373468256,0.0138952748589909
"ENSG00000266340.1",3.96185894759718,1.72045082900417,0.449380439200953,3.82849514336521,0.000128929174765417,0.0138952748589909
"ENSG00000180189.10",10.6403298901743,1.69018834714439,0.44181929367665,3.82551955366026,0.000130496575363727,0.013993420587645
"ENSG00000252985.1",2.62386884321428,3.3778124358752,0.883123234845456,3.82484833667218,0.000130852614457895,0.013993420587645
"ENSG00000225891.1",15.0215340730357,1.4363254651418,0.375551249485882,3.8245791143235,0.00013099567730725,0.013993420587645
"ENSG00000066923.16",319.451342677406,1.32656828080823,0.347290936603041,3.81976072794701,0.000133581192356637,0.0141929571114233
"ENSG00000223505.2",12.1049801488706,1.87966794921729,0.492105703847925,3.81964267944791,0.000133645135795891,0.0141929571114233
"ENSG00000186081.10",312.272106695892,-2.18531021401041,0.572341830682945,-3.81819062814751,0.000134434032538467,0.0142167845077092
"ENSG00000235440.1",10.3881977263428,1.95467751954278,0.511991865946391,3.8177901829156,0.000134652364280065,0.0142167845077092
"ENSG00000235967.1",5.15374479021975,3.93635497883036,1.03141178097078,3.81647277203426,0.000135373006066783,0.0142514422618712
"ENSG00000124091.8",15.7776101725633,1.42780518187882,0.374564836958572,3.81190395092195,0.000137900465169058,0.014475563280174
"ENSG00000258053.1",27.3044059706917,-3.27145950178341,0.859044603976391,-3.80825336267792,0.000139951839684432,0.0146485614332524
